concept_id,concept_code,concept_name,domain_id,vocabulary_id
1,mL/kg/min,milliliter per kilogram per minute,Units,PCORnet
1,mL/m2,milliliter per square meter,Units,PCORnet
1,mL/mbar,milliliter per millibar,Units,PCORnet
1,mL/min,milliliter per minute,Units,PCORnet
1,mL/min/{1.73_m2},milliliter per minute per 1.73 square meter,Units,PCORnet
1,mL/min/m2,milliliter per minute per square meter,Units,PCORnet
1,mL/mm,milliliter per millimeter,Units,PCORnet
1,mL/s,milliliter per second,Units,PCORnet
1,mL{fetal_RBCs},milliliter of fetal red blood cells,Units,PCORnet
1,mm,millimeter,Units,PCORnet
1,mm/h,millimeter per hour,Units,PCORnet
1,mm/min,millimeter per minute,Units,PCORnet
1,mm[H2O],millimeter of water,Units,PCORnet
1,mm[Hg],millimeter of mercury,Units,PCORnet
1,mm2,square millimeter,Units,PCORnet
1,mmol,millimole,Units,PCORnet
1,mmol/(12.h),millimole per 12 hour,Units,PCORnet
1,mmol/(2.h),millimole per 2 hour,Units,PCORnet
1,mmol/(24.h),millimole per 24 hour,Units,PCORnet
1,mmol/(5.h),millimole per 5 hour,Units,PCORnet
1,mmol/(6.h),millimole per 6 hour,Units,PCORnet
1,mmol/(8.h),millimole per 8 hour,Units,PCORnet
1,mmol/{ejaculate},millimole per ejaculate,Units,PCORnet
1,mmol/{specimen},millimole per specimen,Units,PCORnet
1,mmol/{total_vol},millimole per total volume,Units,PCORnet
1,mmol/d,millimole per day,Units,PCORnet
1,mmol/dL,millimole per deciliter,Units,PCORnet
1,mmol/g,millimole per gram,Units,PCORnet
1,mmol/g{creat},millimole per gram of creatinine,Units,PCORnet
1,mmol/h,millimole per hour,Units,PCORnet
1,mmol/h/mg{Hb},millimole per hour per milligram of hemoglobin,Units,PCORnet
1,mmol/h/mg{prot},millimole per hour per milligram of protein,Units,PCORnet
1,mmol/kg,millimole per kilogram,Units,PCORnet
1,mmol/kg/(8.h),millimole per kilogram per 8 hour,Units,PCORnet
1,mmol/kg/d,millimole per kilogram per day,Units,PCORnet
1,mmol/kg/h,millimole per kilogram per hour,Units,PCORnet
1,mmol/kg/min,millimole per kilogram per minute,Units,PCORnet
1,mmol/L,millimole per liter,Units,PCORnet
1,mmol/L{RBCs},millimole per liter of red blood cells,Units,PCORnet
1,mmol/m2,millimole per square meter,Units,PCORnet
1,mmol/min,millimole per minute,Units,PCORnet
1,mmol/mL,millimole per milliliter,Units,PCORnet
1,mmol/mmol,millimole per millimole,Units,PCORnet
1,mmol/mmol{creat},millimole per millmole of creatinine,Units,PCORnet
1,mmol/mmol{urea},millimole per millimole of urea,Units,PCORnet
1,mmol/mol,millimole per mole,Units,PCORnet
1,mmol/mol{creat},millimole per mole of creatinine,Units,PCORnet
1,mmol/s/L,millimole per second per liter,Units,PCORnet
1,mo,month,Units,PCORnet
1,mol,mole,Units,PCORnet
1,mol/kg,mole per kilogram,Units,PCORnet
1,mol/kg/s,mole per kilogram per second,Units,PCORnet
1,mol/L,mole per liter,Units,PCORnet
1,mol/m3,mole per cubic meter,Units,PCORnet
1,mol/mL,mole per milliliter,Units,PCORnet
1,mol/mol,mole per mole,Units,PCORnet
1,mol/s,mole per second,Units,PCORnet
1,mosm,milliosmole,Units,PCORnet
1,mosm/dL,milliosmole per deciliter,Units,PCORnet
1,mosm/kg,milliosmole per kilogram,Units,PCORnet
1,mosm/L,milliosmole per liter,Units,PCORnet
1,mosm/mL,milliosmole per milliliter,Units,PCORnet
1,mPa,millipascal,Units,PCORnet
1,mPa.s,millipascal second,Units,PCORnet
1,Ms,megasecond,Units,PCORnet
1,ms,millisecond,Units,PCORnet
1,mU/g,milli  enzyme unit per gram,Units,PCORnet
1,mU/g{Hb},milli enzyme unit per gram of hemoglobin,Units,PCORnet
1,mU/g{prot},milli enzyme unit per gram of protein,Units,PCORnet
1,mU/L,milli enzyme unit per liter,Units,PCORnet
1,mU/mg,milli enzyme unit per milligram,Units,PCORnet
1,mU/mg{creat},milli enzyme unit per milligram of creatinine,Units,PCORnet
1,mU/mL,milli  enzyme unit per milliliter,Units,PCORnet
1,mU/mL/min,milli  enzyme unit per milliliter per minute,Units,PCORnet
1,mU/mmol{creat},milli  enzyme unit per millimole of creatinine,Units,PCORnet
1,mU/mmol{RBCs},milli  enzyme unit per millimole of red blood cells,Units,PCORnet
1,mV,millivolt,Units,PCORnet
1,mV/s,millivolt per second,Units,PCORnet
1,N,Newton,Units,PCORnet
1,N.cm,Newton centimeter,Units,PCORnet
1,N.s,Newton second,Units,PCORnet
1,ng,nanogram,Units,PCORnet
1,ng/(24.h),nanogram per 24 hour,Units,PCORnet
1,ng/(8.h),nanogram per 8 hour,Units,PCORnet
1,ng/10*6,nanogram per million,Units,PCORnet
1,ng/10*6{RBCs},nanogram per million red blood cells,Units,PCORnet
1,ng/d,nanogram per day,Units,PCORnet
1,ng/dL,nanogram per deciliter,Units,PCORnet
1,ng/g,nanogram per gram,Units,PCORnet
1,ng/g{creat},nanogram per gram of creatinine,Units,PCORnet
1,ng/h,nanogram per hour,Units,PCORnet
1,ng/kg,nanogram per kilogram,Units,PCORnet
1,ng/kg/(8.h),nanogram per kilogram per 8 hour,Units,PCORnet
1,ng/kg/h,nanogram per kilogram per hour,Units,PCORnet
1,ng/kg/min,nanogram per kilogram per minute,Units,PCORnet
1,ng/L,nanogram per liter,Units,PCORnet
1,ng/m2,nanogram per square meter,Units,PCORnet
1,ng/mg,nanogram per milligram,Units,PCORnet
1,ng/mg/h,nanogram per milligram per hour,Units,PCORnet
1,ng/mg{creat},nanogram per milligram of creatinine,Units,PCORnet
1,ng/mg{prot},nanogram per milligram of protein,Units,PCORnet
1,ng/min,nanogram per minute,Units,PCORnet
1,ng/mL,nanogram per millliiter,Units,PCORnet
1,ng/mL/h,nanogram per milliliter per hour,Units,PCORnet
1,ng/mL{RBCs},nanogram per milliliter of red blood cells,Units,PCORnet
1,ng/s,nanogram per second,Units,PCORnet
1,ng/U,nanogram per enzyme unit,Units,PCORnet
1,ng{FEU}/mL,nanogram fibrinogen equivalent unit per milliliter,Units,PCORnet
1,NI,No information,Units,PCORnet
1,nkat,nanokatal,Units,PCORnet
1,nL,nanoliter,Units,PCORnet
1,nm,nanometer,Units,PCORnet
1,nm/s/L,nanometer per second per liter,Units,PCORnet
1,nmol,nanomole,Units,PCORnet
1,nmol/(24.h),nanomole per 24 hour,Units,PCORnet
1,nmol/d,nanomole per day,Units,PCORnet
1,nmol/dL,nanomole per deciliter,Units,PCORnet
1,nmol/dL{GF},nanomole per deciliter of glomerular filtrate,Units,PCORnet
1,nmol/g,nanomole per gram,Units,PCORnet
1,nmol/g{creat},nanomole per gram of creatinine,Units,PCORnet
1,nmol/g{dry_wt},nanomole per gram of dry weight,Units,PCORnet
1,nmol/h/L,nanomole per hour per liter,Units,PCORnet
1,nmol/h/mg{prot},nanomole per hour per milligram of protein,Units,PCORnet
1,nmol/h/mL,nanomole per hour per milliliter,Units,PCORnet
1,nmol/L,nanomole per liter,Units,PCORnet
1,nmol/L/mmol{creat},nanomole per liter per millimole of creatinine,Units,PCORnet
1,nmol/L{RBCs},nanomole per liter of red blood cells,Units,PCORnet
1,nmol/m/mg{prot},nanomole per meter per milligram of protein,Units,PCORnet
1,nmol/mg,nanomole per milligram,Units,PCORnet
1,nmol/mg/h,nanomole per milligram per hour,Units,PCORnet
1,nmol/mg{creat},nanomole per milligram of creatinine,Units,PCORnet
1,nmol/mg{prot},nanomole per milligram of protein,Units,PCORnet
1,nmol/mg{prot}/h,nanomole per milligram of protein per hour,Units,PCORnet
1,nmol/min,nanomole per minute,Units,PCORnet
1,nmol/min/10*6{cells},nanomole per minute per million cells,Units,PCORnet
1,nmol/min/mg{Hb},nanomole per minute per milligram of hemoglobin,Units,PCORnet
1,nmol/min/mg{prot},nanomole per minute per milligram of protein,Units,PCORnet
1,nmol/min/mg{protein},nanomole per minute per milligram protein,Units,PCORnet
1,nmol/min/mL,nanomole per minute per milliliter,Units,PCORnet
1,nmol/mL,nanomole per milliliter,Units,PCORnet
1,nmol/mL/h,nanomole per milliliter per hour,Units,PCORnet
1,nmol/mL/min,nanomole per milliliter per minute,Units,PCORnet
1,nmol/mmol,nanomole per millimole,Units,PCORnet
1,nmol/mmol{creat},nanomole per millimole of creatinine,Units,PCORnet
1,nmol/mol,nanomole per mole,Units,PCORnet
1,nmol/mol{creat},nanomole per mole creatinine,Units,PCORnet
1,nmol/nmol,nanomole per nanomole,Units,PCORnet
1,nmol/s,nanomole per second,Units,PCORnet
1,nmol/s/L,nanomole per second per liter,Units,PCORnet
1,nmol/umol{creat},nanomole per micromole  of creatinine,Units,PCORnet
1,nmol{1/2cys}/mg{prot},nanomole of 1/2 cystine per milligram of protein,Units,PCORnet
1,nmol{ATP},nanomole of ATP,Units,PCORnet
1,nmol{BCE},nanomole bone collagen equivalent,Units,PCORnet
1,nmol{BCE}/L,nanomole bone collagen equivalent per liter,Units,PCORnet
1,nmol{BCE}/mmol{creat},nanomole bone collagen equivalent per millimole of creatinine,Units,PCORnet
1,ns,nanosecond,Units,PCORnet
1,nU/{RBC},nanoenzyme unit per red blood cell,Units,PCORnet
1,nU/mL,nanoenzyme unit per milliliter,Units,PCORnet
1,Ohm,Ohm,Units,PCORnet
1,Ohm.m,Ohm meter,Units,PCORnet
1,osm,osmole,Units,PCORnet
1,osm/kg,osmole per kilogram,Units,PCORnet
1,osm/L,osmole per liter,Units,PCORnet
1,OT,Other,Units,PCORnet
1,Pa,Pascal,Units,PCORnet
1,pA,picoampere,Units,PCORnet
1,pg,picogram,Units,PCORnet
1,pg/{cell},picogram per cell,Units,PCORnet
1,pg/{RBC},picogram per red blood cell,Units,PCORnet
1,pg/dL,picogram per deciliter,Units,PCORnet
1,pg/L,picogram per liter,Units,PCORnet
1,pg/mg,picogram per milligram,Units,PCORnet
1,pg/mg{creat},picogram per milligram of creatinine,Units,PCORnet
1,pg/mL,picogram per milliliter,Units,PCORnet
1,pg/mL{sLT},picogram per milliliter sulfidoleukotrienes,Units,PCORnet
1,pg/mm,picogram per millimeter,Units,PCORnet
1,pkat,picokatal,Units,PCORnet
1,pL,picoliter,Units,PCORnet
1,pm,picometer,Units,PCORnet
1,pmol,picomole,Units,PCORnet
1,pmol/(24.h),picomole per 24 hour,Units,PCORnet
1,pmol/{RBC},picomole per red blood cell,Units,PCORnet
1,pmol/d,picomole per day,Units,PCORnet
1,pmol/dL,picomole per deciliter,Units,PCORnet
1,pmol/g,picomole per gram,Units,PCORnet
1,pmol/h/mg{prot},picomole per hour per milligram of protein,Units,PCORnet
1,pmol/H/mg{protein},picomole per hour per milligram protein,Units,PCORnet
1,pmol/h/mL,picomole per hour per milliliter,Units,PCORnet
1,pmol/L,picomole per liter,Units,PCORnet
1,pmol/mg{prot},picomole per milligram of protein,Units,PCORnet
1,pmol/min,picomole per minute,Units,PCORnet
1,pmol/min/mg{prot},picomole per minute per milligram of protein,Units,PCORnet
1,pmol/mL,picomole per milliliter,Units,PCORnet
1,pmol/mmol{creat},picomole per millimole of creatinine,Units,PCORnet
1,pmol/umol,picomole per micromole,Units,PCORnet
1,pmol/umol{creat},picomole per micromole of creatinine,Units,PCORnet
1,ps,picosecond,Units,PCORnet
1,pT,picotesla,Units,PCORnet
1,S,Siemens,Units,PCORnet
1,s,second,Units,PCORnet
1,s/{control},second per control,Units,PCORnet
1,Sv,Sievert,Units,PCORnet
1,T,Tesla,Units,PCORnet
1,t,metric ton,Units,PCORnet
1,Torr,Torr,Units,PCORnet
1,U,enzyme unit,Units,PCORnet
1,U/(10.g){feces},enzyme unit per 10 gram of feces,Units,PCORnet
1,U/(12.h),enzyme unit per 12 hour,Units,PCORnet
1,U/(2.h),enzyme unit per 2 hour,Units,PCORnet
1,U/(24.h),enzyme unit per 24 hour,Units,PCORnet
1,U/10,enzyme unit per 10,Units,PCORnet
1,U/10*10,enzyme unit per 10 billion,Units,PCORnet
1,U/10*10{cells},enzyme unit per 10 billion cells,Units,PCORnet
1,U/10*12,enzyme unit per trillion,Units,PCORnet
1,U/10*12{RBCs},enzyme unit per trillion red blood cells,Units,PCORnet
1,U/10*6,enzyme unit per million,Units,PCORnet
1,U/10*9,enzyme unit per billion,Units,PCORnet
1,U/d,enzyme unit per day,Units,PCORnet
1,U/dL,enzyme unit per deciliter,Units,PCORnet
1,U/g,enzyme unit per gram,Units,PCORnet
1,U/g{creat},enzyme unit per gram of creatinine,Units,PCORnet
1,U/g{Hb},enzyme unit per gram of hemoglobin,Units,PCORnet
1,U/g{protein},enzyme unit per gram of protein,Units,PCORnet
1,U/h,enzyme unit per hour,Units,PCORnet
1,U/kg{Hb},enzyme unit per kilogram of hemoglobin,Units,PCORnet
1,U/L,enzyme unit per liter,Units,PCORnet
1,U/min,enzyme unit per minute,Units,PCORnet
1,U/mL,enzyme unit per milliliter,Units,PCORnet
1,U/mL{RBCs},enzyme unit per milliliter of red blood cells,Units,PCORnet
1,U/mmol{creat},enzyme unit per millimole of creatinine,Units,PCORnet
1,U/s,enzyme unit per second,Units,PCORnet
1,u[IU],micro international unit,Units,PCORnet
1,u[IU]/L,microinternational unit per liter,Units,PCORnet
1,u[IU]/mL,micro international unit per milliliter,Units,PCORnet
1,U{25Cel}/L,enzyme unit per liter at 25 deg Celsius,Units,PCORnet
1,U{37Cel}/L,enzyme unit per liter at 37 deg Celsius,Units,PCORnet
1,ueq,microequivalent,Units,PCORnet
1,ueq/L,microequivalent per liter,Units,PCORnet
1,ueq/mL,microequivalent per milliliter,Units,PCORnet
1,ug,microgram,Units,PCORnet
1,ug/(100.g),microgram per 100 gram,Units,PCORnet
1,ug/(24.h),microgram per 24 hour,Units,PCORnet
1,ug/(8.h),microgram per 8 hour,Units,PCORnet
1,ug/[sft_i],microgram per square foot (international),Units,PCORnet
1,ug/{specimen},microgram per specimen,Units,PCORnet
1,ug/d,microgram per day,Units,PCORnet
1,ug/dL,microgram per deciliter,Units,PCORnet
1,ug/dL{RBCs},microgram per deciliter of red blood cells,Units,PCORnet
1,ug/g,microgram per gram,Units,PCORnet
1,ug/g{creat},microgram per gram of creatinine,Units,PCORnet
1,ug/g{dry_tissue},microgram per gram of dry tissue,Units,PCORnet
1,ug/g{dry_wt},microgram per gram of dry weight,Units,PCORnet
1,ug/g{feces},microgram  per gram of feces,Units,PCORnet
1,ug/g{hair},microgram per gram of hair,Units,PCORnet
1,ug/g{Hb},microgram per gram of hemoglobin,Units,PCORnet
1,ug/g{tissue},microgram per gram of tissue,Units,PCORnet
1,ug/h,microgram per hour,Units,PCORnet
1,ug/kg,microgram per kilogram,Units,PCORnet
1,ug/kg/(8.h),microgram per kilogram per 8 hour,Units,PCORnet
1,ug/kg/d,microgram per kilogram per day,Units,PCORnet
1,ug/kg/h,microgram per kilogram per hour,Units,PCORnet
1,ug/kg/min,microgram per kilogram per minute,Units,PCORnet
1,ug/L,microgram per liter,Units,PCORnet
1,ug/L/(24.h),microgram per liter per 24 hour,Units,PCORnet
1,ug/L{RBCs},microgram per liter of red blood cells,Units,PCORnet
1,ug/m2,microgram per square meter,Units,PCORnet
1,ug/m3,microgram per cubic meter,Units,PCORnet
1,ug/mg,microgram per milligram,Units,PCORnet
1,ug/mg{creat},microgram per milligram of creatinine,Units,PCORnet
1,ug/min,microgram per minute,Units,PCORnet
1,ug/mL,microgram per milliliter,Units,PCORnet
1,ug/mL{class},microgram per milliliter class,Units,PCORnet
1,ug/mL{eqv},microgram per milliliter equivalent,Units,PCORnet
1,ug/mmol,microgram per millimole,Units,PCORnet
1,ug/mmol{creat},microgram per millimole of creatinine,Units,PCORnet
1,ug/ng,microgram per nanogram,Units,PCORnet
1,ug{FEU}/mL,microgram fibrinogen equivalent unit per milliliter,Units,PCORnet
1,ukat,microkatal,Units,PCORnet
1,uL,microliter,Units,PCORnet
1,uL/(2.h),microliter per 2 hour,Units,PCORnet
1,uL/h,microliter per hour,Units,PCORnet
1,um,micrometer,Units,PCORnet
1,um/s,microns per second,Units,PCORnet
1,umol,micromole,Units,PCORnet
1,umol/(2.h),micromole per 2 hour,Units,PCORnet
1,umol/(24.h),micromole per 24 hour,Units,PCORnet
1,umol/(8.h),micromole per 8 hour,Units,PCORnet
1,umol/10*6{RBC},micromole per million red blood cell,Units,PCORnet
1,umol/d,micromole per day,Units,PCORnet
1,umol/dL,micromole per deciliter,Units,PCORnet
1,umol/dL{GF},micromole per deciliter of glomerular filtrate,Units,PCORnet
1,umol/g,micromole per gram,Units,PCORnet
1,umol/g{creat},micromole per gram of creatinine,Units,PCORnet
1,umol/g{Hb},micromole per gram of hemoglobin,Units,PCORnet
1,umol/h,micromole per hour,Units,PCORnet
1,umol/kg,micromole per kilogram,Units,PCORnet
1,umol/kg{feces},micromole per kilogram of feces,Units,PCORnet
1,umol/L,micromole per liter,Units,PCORnet
1,umol/L/h,micromole per liter per hour,Units,PCORnet
1,umol/L{RBCs},micromole per liter of red blood cells,Units,PCORnet
1,umol/mg,micromole per milligram,Units,PCORnet
1,umol/mg{creat},micromole per milligram of creatinine,Units,PCORnet
1,umol/min,micromole per minute,Units,PCORnet
1,umol/min/g,micromole per minute per gram,Units,PCORnet
1,umol/min/g{mucosa},micromole per minute per gram of mucosa,Units,PCORnet
1,umol/min/g{prot},micromole per minute per gram of protein,Units,PCORnet
1,umol/min/L,micromole per minute per liter,Units,PCORnet
1,umol/mL,micromole per milliliter,Units,PCORnet
1,umol/mL/min,micromole per milliliter per minute,Units,PCORnet
1,umol/mmol,micromole per millimole,Units,PCORnet
1,umol/mmol{creat},micromole per millimole of creatinine,Units,PCORnet
1,umol/mol,micromole per mole,Units,PCORnet
1,umol/mol{creat},micromole per mole of creatinine,Units,PCORnet
1,umol/mol{Hb},micromole per mole of hemoglobin,Units,PCORnet
1,umol/umol,micromole per micromole,Units,PCORnet
1,umol/umol{creat},micromole per micromole of creatinine,Units,PCORnet
1,umol{BCE}/mol,micromole bone collagen equivalent per mole,Units,PCORnet
1,UN,Unknown,Units,PCORnet
1,uOhm,microOhm,Units,PCORnet
1,us,microsecond,Units,PCORnet
1,uU/g,micro enzyme unit per gram,Units,PCORnet
1,uU/L,micro enzyme unit per liter,Units,PCORnet
1,uU/mL,micro enzyme unit per milliliter,Units,PCORnet
1,uV,microvolt,Units,PCORnet
1,V,volt,Units,PCORnet
1,Wb,Weber,Units,PCORnet
1,wk,week,Units,PCORnet
